image,pts
./data_train/sample8410.png,[ -33.  -10.  370.  -19.  388.  605.   19.  573.]
./data_train/sample8411.png,[  -8.   58.  425.   44.  370.  562.   28.  622.]
./data_train/sample8412.png,[  12.   50.  409.    4.  367.  633.   29.  592.]
./data_train/sample8413.png,[ -19.  -51.  376.  -56.  388.  625.  -32.  620.]
./data_train/sample8414.png,[ -36.    2.  410.   18.  367.  623.  -13.  557.]
./data_train/sample8415.png,[ -33.   39.  428.  -52.  402.  623.   30.  628.]
./data_train/sample8416.png,[ -29.  -12.  365.  -36.  398.  625.    8.  616.]
./data_train/sample8417.png,[ -19.   27.  380.  -47.  391.  643.   38.  563.]
./data_train/sample8418.png,[  15.  -38.  436.   52.  387.  547.  -25.  655.]
./data_train/sample8419.png,[  24.    6.  399.  -29.  411.  585.  -12.  648.]
./data_train/sample8420.png,[ -31.  -27.  422.  -53.  374.  615.   -7.  608.]
./data_train/sample8421.png,[ -10.  -51.  369.  -53.  376.  566.   -2.  615.]
./data_train/sample8422.png,[  14.   -1.  382.    0.  438.  620.  -26.  603.]
./data_train/sample8423.png,[  38.  -32.  415.    5.  387.  582.    4.  608.]
./data_train/sample8424.png,[  36.  -22.  398.  -30.  375.  596.    8.  642.]
./data_train/sample8425.png,[  -3.  -39.  367.  -22.  438.  543.  -35.  544.]
./data_train/sample8426.png,[  -7.   20.  416.   24.  382.  653.   12.  636.]
./data_train/sample8427.png,[  18.  -34.  372.   46.  400.  570.   27.  617.]
./data_train/sample8428.png,[   7.   35.  412.   -3.  375.  653.  -30.  598.]
./data_train/sample8429.png,[ -11.  -56.  394.  -10.  427.  589.    3.  589.]
./data_train/sample8430.png,[  14.  -25.  367.   28.  409.  595.  -23.  547.]
./data_train/sample8431.png,[ -23.   13.  439.  -47.  385.  603.   10.  650.]
./data_train/sample8432.png,[ -27.   17.  400.  -39.  398.  658.   24.  615.]
./data_train/sample8433.png,[ -27.  -35.  427.  -36.  379.  612.  -26.  590.]
./data_train/sample8434.png,[  33.   13.  391.   22.  402.  546.  -25.  541.]
./data_train/sample8435.png,[  33.  -31.  408.   49.  387.  647.   10.  645.]
./data_train/sample8436.png,[ -14.  -51.  397.   51.  414.  606.   16.  566.]
./data_train/sample8437.png,[ -11.   13.  430.   30.  435.  636.    1.  542.]
./data_train/sample8438.png,[ -36.   20.  393.  -11.  422.  558.   35.  655.]
./data_train/sample8439.png,[ -20.  -38.  363.   39.  379.  643.    4.  600.]
./data_train/sample8440.png,[ -25.   28.  395.   45.  362.  655.   37.  619.]
./data_train/sample8441.png,[ -38.   -8.  433.  -27.  395.  584.   -9.  584.]
./data_train/sample8442.png,[  22.  -36.  388.   49.  437.  612.   15.  593.]
./data_train/sample8443.png,[   9.   35.  390.   20.  378.  648.  -11.  628.]
./data_train/sample8444.png,[  37.   57.  369.   32.  375.  572.   19.  595.]
./data_train/sample8445.png,[  18.   17.  384.   59.  422.  651.  -10.  555.]
./data_train/sample8446.png,[ -31.  -14.  413.    1.  398.  564.   28.  606.]
./data_train/sample8447.png,[  19.   36.  417.   26.  379.  595.  -38.  635.]
./data_train/sample8448.png,[ -14.   11.  419.  -14.  434.  571.   29.  557.]
./data_train/sample8449.png,[  -5.    4.  424.   59.  420.  566.   35.  621.]
./data_train/sample8450.png,[ -22.   24.  399.   46.  362.  624.  -17.  563.]
./data_train/sample8451.png,[ -28.  -12.  379.   -8.  417.  579.  -31.  646.]
./data_train/sample8452.png,[  27.   46.  366.  -39.  367.  617.  -26.  563.]
./data_train/sample8453.png,[  13.  -57.  433.    0.  398.  564.   17.  568.]
./data_train/sample8454.png,[   0.  -44.  382.   30.  414.  558.   20.  645.]
./data_train/sample8455.png,[  -1.  -46.  426.  -27.  413.  606.   28.  624.]
./data_train/sample8456.png,[ -19.   59.  391.   15.  410.  609.   28.  619.]
./data_train/sample8457.png,[  -8.   46.  419.   27.  406.  619.  -17.  654.]
./data_train/sample8458.png,[ -24.   26.  389.    5.  389.  596.   33.  599.]
./data_train/sample8459.png,[   4.   50.  369.  -18.  420.  563.  -21.  567.]
./data_train/sample8460.png,[  -8.    3.  396.  -32.  389.  595.   26.  575.]
./data_train/sample8461.png,[ -36.   37.  385.    2.  432.  560.   22.  555.]
./data_train/sample8462.png,[  19.  -50.  362.   45.  408.  557.   16.  579.]
./data_train/sample8463.png,[ -15.   49.  382.  -59.  378.  650.   12.  643.]
./data_train/sample8464.png,[ -28.  -58.  425.   48.  368.  622.   10.  546.]
./data_train/sample8465.png,[   6.   49.  385.  -49.  361.  560.   17.  595.]
./data_train/sample8466.png,[  39.   -9.  381.  -38.  410.  650.    7.  605.]
./data_train/sample8467.png,[  -3.  -30.  418.  -21.  431.  627.   -2.  644.]
./data_train/sample8468.png,[ -37.  -57.  407.   30.  365.  632.   23.  602.]
./data_train/sample8469.png,[  19.  -47.  400.  -32.  361.  641.   22.  555.]
./data_train/sample8470.png,[  27.  -31.  384.  -12.  435.  585.  -27.  594.]
./data_train/sample8471.png,[ -27.  -30.  431.   -8.  436.  562.  -20.  659.]
./data_train/sample8472.png,[ -24.   16.  364.   -6.  436.  641.  -13.  656.]
./data_train/sample8473.png,[  10.   -6.  406.  -54.  395.  620.    0.  625.]
./data_train/sample8474.png,[  20.   -6.  421.  -26.  408.  585.   10.  547.]
./data_train/sample8475.png,[  34.  -23.  435.  -30.  411.  658.   13.  601.]
./data_train/sample8476.png,[  10.   23.  393.   41.  393.  612.   18.  594.]
./data_train/sample8477.png,[ -28.  -57.  433.  -47.  407.  560.   35.  541.]
./data_train/sample8478.png,[  35.   59.  371.   41.  401.  648.  -24.  597.]
./data_train/sample8479.png,[  20.  -56.  415.    1.  402.  579.  -34.  552.]
./data_train/sample8480.png,[  22.   43.  387.   53.  412.  644.   31.  550.]
./data_train/sample8481.png,[ -10.   18.  391.  -16.  434.  653.   28.  547.]
./data_train/sample8482.png,[  -3.   48.  427.   12.  414.  659.   22.  562.]
./data_train/sample8483.png,[  18.  -48.  376.   22.  372.  570.    2.  612.]
./data_train/sample8484.png,[   5.   42.  388.   58.  410.  608.  -27.  640.]
./data_train/sample8485.png,[  20.  -25.  365.   14.  394.  643.   29.  604.]
./data_train/sample8486.png,[  30.   38.  389.   15.  378.  659.    5.  582.]
./data_train/sample8487.png,[ -37.   19.  424.  -35.  404.  626.  -16.  655.]
./data_train/sample8488.png,[ -14.    0.  379.   11.  399.  648.  -32.  553.]
./data_train/sample8489.png,[  31.    8.  418.  -31.  410.  600.   -6.  642.]
./data_train/sample8490.png,[  39.   10.  407.  -58.  361.  656.   26.  562.]
./data_train/sample8491.png,[ -28.   23.  394.  -15.  404.  569.   24.  606.]
./data_train/sample8492.png,[   0.   50.  416.   43.  422.  556.  -13.  605.]
./data_train/sample8493.png,[  11.  -22.  413.  -35.  395.  638.   12.  623.]
./data_train/sample8494.png,[ -28.  -44.  435.   58.  381.  607.   39.  594.]
./data_train/sample8495.png,[  24.   54.  420.   28.  384.  647.  -12.  562.]
./data_train/sample8496.png,[   2.   -1.  433.   57.  435.  616.  -18.  634.]
./data_train/sample8497.png,[ -22.  -19.  410.  -18.  427.  583.  -11.  574.]
./data_train/sample8498.png,[  32.  -18.  397.  -55.  427.  639.   22.  635.]
./data_train/sample8499.png,[ -21.   16.  378.  -41.  419.  635.   12.  566.]
./data_train/sample8500.png,[  36.   19.  430.  -36.  362.  655.   31.  579.]
./data_train/sample8501.png,[  31.  -21.  364.  -23.  410.  651.    0.  615.]
./data_train/sample8502.png,[  -1.   23.  432.  -44.  423.  564.   32.  647.]
./data_train/sample8503.png,[  -5.  -15.  374.  -25.  400.  634.   13.  650.]
./data_train/sample8504.png,[  27.   53.  438.  -28.  401.  612.   33.  581.]
./data_train/sample8505.png,[  35.  -17.  424.    9.  378.  546.   19.  563.]
./data_train/sample8506.png,[  13.   25.  367.   13.  402.  604.   12.  572.]
./data_train/sample8507.png,[  16.   52.  386.   14.  377.  554.   17.  637.]
./data_train/sample8508.png,[ -16.   36.  393.   25.  410.  594.    0.  631.]
./data_train/sample8509.png,[  -2.   19.  393.   51.  430.  631.  -28.  630.]
./data_train/sample8510.png,[ -10.  -23.  366.  -42.  377.  554.   33.  586.]
./data_train/sample8511.png,[ -38.   39.  426.   11.  377.  549.   24.  589.]
./data_train/sample8512.png,[ -14.   42.  409.    7.  398.  631.   32.  635.]
./data_train/sample8513.png,[  24.  -27.  384.   -8.  402.  622.  -29.  658.]
./data_train/sample8514.png,[  -2.  -35.  393.   -1.  419.  542.  -23.  567.]
./data_train/sample8515.png,[ -25.   18.  403.  -36.  437.  609.  -38.  554.]
./data_train/sample8516.png,[ -14.  -50.  424.   30.  375.  609.   -1.  558.]
./data_train/sample8517.png,[  10.   39.  407.   35.  379.  599.    9.  542.]
./data_train/sample8518.png,[ -33.  -35.  398.  -40.  426.  588.  -30.  550.]
./data_train/sample8519.png,[ -33.  -23.  431.  -57.  362.  615.   10.  552.]
./data_train/sample8520.png,[  24.   23.  383.    9.  381.  553.  -12.  623.]
./data_train/sample8521.png,[   1.  -27.  404.   -1.  365.  648.   38.  559.]
./data_train/sample8522.png,[  16.  -11.  401.  -13.  408.  614.   30.  616.]
./data_train/sample8523.png,[  -3.  -33.  424.    0.  436.  549.   -8.  653.]
./data_train/sample8524.png,[  21.   45.  375.  -59.  408.  625.  -16.  583.]
./data_train/sample8525.png,[ -11.   58.  376.  -33.  423.  543.  -18.  615.]
./data_train/sample8526.png,[  -4.   28.  401.   45.  420.  578.  -39.  566.]
./data_train/sample8527.png,[  24.  -41.  382.   48.  427.  635.  -22.  628.]
./data_train/sample8528.png,[  -9.  -34.  425.  -51.  437.  543.    6.  606.]
./data_train/sample8529.png,[   0.   -9.  426.  -45.  401.  652.  -39.  645.]
./data_train/sample8530.png,[ -13.  -35.  396.  -53.  438.  550.    7.  646.]
./data_train/sample8531.png,[  13.   12.  387.    0.  407.  634.  -37.  609.]
./data_train/sample8532.png,[ -23.  -42.  437.   47.  394.  550.  -12.  566.]
./data_train/sample8533.png,[ -24.  -14.  426.  -57.  398.  590.   10.  609.]
./data_train/sample8534.png,[ -18.   43.  414.   20.  413.  657.  -19.  592.]
./data_train/sample8535.png,[  16.    7.  411.    0.  386.  640.  -28.  633.]
./data_train/sample8536.png,[ -24.   29.  403.   -8.  419.  572.   37.  631.]
./data_train/sample8537.png,[ -23.  -57.  400.   29.  375.  658.   -4.  617.]
./data_train/sample8538.png,[ -31.   43.  372.  -52.  427.  614.  -35.  656.]
./data_train/sample8539.png,[  12.  -41.  423.   16.  406.  620.    3.  620.]
./data_train/sample8540.png,[  30.  -41.  392.  -51.  419.  576.   29.  626.]
./data_train/sample8541.png,[  22.  -34.  422.   50.  423.  625.  -32.  548.]
./data_train/sample8542.png,[ -10.    8.  436.   13.  406.  628.    4.  602.]
./data_train/sample8543.png,[  20.  -32.  422.  -44.  387.  643.   18.  562.]
./data_train/sample8544.png,[   5.    5.  407.  -49.  426.  575.   11.  580.]
./data_train/sample8545.png,[ -25.  -50.  425.  -44.  388.  640.  -22.  559.]
./data_train/sample8546.png,[  38.   52.  413.   -7.  390.  615.   10.  571.]
./data_train/sample8547.png,[   6.   15.  405.   39.  361.  549.  -29.  581.]
./data_train/sample8548.png,[  -4.   31.  408.   -8.  379.  543.   -7.  625.]
./data_train/sample8549.png,[  10.   45.  417.    0.  420.  603.  -31.  605.]
./data_train/sample8550.png,[  -6.   16.  368.  -21.  395.  643.  -25.  587.]
./data_train/sample8551.png,[  -6.   32.  413.  -25.  372.  655.  -28.  596.]
./data_train/sample8552.png,[ -37.   43.  374.    9.  432.  547.   39.  575.]
./data_train/sample8553.png,[   9.    3.  423.  -54.  400.  598.    3.  597.]
./data_train/sample8554.png,[   0.  -12.  429.   58.  380.  632.  -10.  596.]
./data_train/sample8555.png,[ -22.  -44.  411.   57.  377.  564.   -5.  621.]
./data_train/sample8556.png,[   3.    1.  408.   32.  361.  606.  -14.  575.]
./data_train/sample8557.png,[ -26.   12.  439.   -3.  366.  590.  -12.  565.]
./data_train/sample8558.png,[  -9.   45.  400.   50.  409.  571.  -38.  604.]
./data_train/sample8559.png,[  15.    4.  400.   44.  400.  648.  -35.  545.]
./data_train/sample8560.png,[  31.  -53.  366.  -16.  394.  651.  -35.  576.]
./data_train/sample8561.png,[   4.  -48.  368.    0.  371.  583.   22.  591.]
./data_train/sample8562.png,[ -37.   -2.  395.  -38.  407.  591.   11.  581.]
./data_train/sample8563.png,[ -11.  -33.  363.   22.  401.  573.   25.  557.]
./data_train/sample8564.png,[ -27.   54.  420.   -9.  419.  619.  -24.  642.]
./data_train/sample8565.png,[ -12.  -25.  412.   -1.  386.  583.    2.  629.]
./data_train/sample8566.png,[  -2.   52.  368.   30.  377.  554.  -36.  651.]
./data_train/sample8567.png,[  15.   36.  395.  -39.  423.  552.  -39.  606.]
./data_train/sample8568.png,[   0.    5.  378.   20.  373.  631.   30.  579.]
./data_train/sample8569.png,[ -34.  -20.  415.  -39.  397.  588.  -18.  654.]
./data_train/sample8570.png,[ -27.    7.  437.   46.  397.  545.   10.  547.]
./data_train/sample8571.png,[  38.  -52.  387.   50.  430.  588.   -5.  553.]
./data_train/sample8572.png,[ -33.    9.  422.  -47.  436.  625.   39.  625.]
./data_train/sample8573.png,[  29.    0.  417.   50.  383.  603.  -24.  600.]
./data_train/sample8574.png,[  16.  -12.  431.    3.  412.  631.    8.  651.]
./data_train/sample8575.png,[ -15.  -21.  394.   49.  400.  638.  -18.  655.]
./data_train/sample8576.png,[  18.  -33.  435.   47.  424.  585.  -39.  633.]
./data_train/sample8577.png,[  10.  -26.  414.  -20.  431.  630.   32.  602.]
./data_train/sample8578.png,[ -36.   24.  439.   17.  423.  575.   10.  586.]
./data_train/sample8579.png,[  -6.   58.  411.  -51.  424.  562.  -22.  599.]
./data_train/sample8580.png,[  22.  -21.  379.  -23.  434.  643.   -5.  637.]
./data_train/sample8581.png,[ -17.   48.  425.  -29.  390.  635.   25.  591.]
./data_train/sample8582.png,[ -18.   50.  400.   46.  418.  595.   13.  611.]
./data_train/sample8583.png,[  22.  -22.  419.   14.  438.  556.  -17.  552.]
./data_train/sample8584.png,[ -38.  -37.  378.   -8.  389.  606.  -37.  657.]
./data_train/sample8585.png,[ -31.  -58.  397.   31.  371.  636.  -20.  548.]
./data_train/sample8586.png,[ -35.   10.  384.   54.  421.  577.   13.  611.]
./data_train/sample8587.png,[   4.    4.  388.  -29.  380.  626.  -10.  582.]
./data_train/sample8588.png,[  -2.   19.  406.   33.  374.  609.  -19.  589.]
./data_train/sample8589.png,[  -7.   36.  370.  -31.  439.  610.   13.  568.]
./data_train/sample8590.png,[ -16.    0.  418.  -59.  416.  607.   34.  548.]
./data_train/sample8591.png,[ -17.  -46.  437.    0.  414.  618.   19.  577.]
./data_train/sample8592.png,[  20.   25.  409.   57.  415.  613.  -32.  581.]
./data_train/sample8593.png,[ -28.    2.  423.  -20.  397.  628.  -38.  630.]
./data_train/sample8594.png,[  20.   17.  394.   -2.  400.  600.   34.  585.]
./data_train/sample8595.png,[   9.   23.  365.   46.  366.  581.   18.  550.]
./data_train/sample8596.png,[ -38.   26.  425.  -35.  380.  542.   24.  607.]
./data_train/sample8597.png,[  15.  -35.  436.   37.  390.  571.  -14.  647.]
./data_train/sample8598.png,[  21.  -14.  398.   36.  400.  648.   22.  595.]
./data_train/sample8599.png,[  35.  -25.  421.   18.  400.  598.  -33.  631.]
./data_train/sample8600.png,[  26.   -3.  368.   -7.  418.  595.  -13.  574.]
./data_train/sample8601.png,[  15.  -13.  393.  -53.  427.  569.   33.  569.]
./data_train/sample8602.png,[ -19.   30.  366.   56.  398.  638.   39.  647.]
./data_train/sample8603.png,[   7.    6.  393.  -48.  388.  550.   19.  602.]
./data_train/sample8604.png,[  26.  -26.  409.    2.  379.  604.  -11.  603.]
./data_train/sample8605.png,[ -20.   34.  383.   39.  364.  623.   11.  594.]
./data_train/sample8606.png,[ -33.   42.  437.  -33.  361.  585.   28.  629.]
./data_train/sample8607.png,[ -10.   47.  368.    3.  414.  648.  -36.  569.]
./data_train/sample8608.png,[ -31.  -24.  375.    5.  363.  566.    0.  642.]
./data_train/sample8609.png,[  32.   -5.  395.   32.  406.  611.  -36.  652.]
./data_train/sample8610.png,[ -35.  -55.  425.  -10.  411.  557.  -19.  547.]
./data_train/sample8611.png,[  32.  -31.  389.   52.  401.  622.   -8.  637.]
./data_train/sample8612.png,[ -26.  -49.  428.  -50.  400.  613.    7.  547.]
./data_train/sample8613.png,[  -9.  -48.  427.   -5.  377.  617.   32.  643.]
./data_train/sample8614.png,[  -9.  -36.  429.  -59.  393.  605.   32.  578.]
./data_train/sample8615.png,[ -20.   55.  402.   50.  426.  628.    1.  541.]
./data_train/sample8616.png,[  16.   49.  407.   54.  392.  543.    6.  632.]
./data_train/sample8617.png,[  30.  -39.  384.   23.  430.  604.  -13.  560.]
./data_train/sample8618.png,[  11.   56.  378.   18.  432.  631.   30.  618.]
./data_train/sample8619.png,[  -8.   53.  395.   47.  427.  658.  -23.  619.]
./data_train/sample8620.png,[  17.   52.  420.  -47.  379.  616.  -28.  559.]
./data_train/sample8621.png,[   3.  -42.  409.  -50.  411.  549.   11.  620.]
./data_train/sample8622.png,[ -20.  -32.  389.   55.  403.  616.  -11.  598.]
./data_train/sample8623.png,[  20.   14.  381.   52.  401.  650.   -5.  562.]
./data_train/sample8624.png,[ -20.   15.  415.  -50.  364.  639.  -37.  655.]
./data_train/sample8625.png,[  19.  -49.  421.  -23.  369.  583.   30.  581.]
./data_train/sample8626.png,[ -18.   32.  406.  -40.  375.  615.   12.  567.]
./data_train/sample8627.png,[ -30.   -3.  431.   28.  416.  573.  -14.  644.]
./data_train/sample8628.png,[   1.  -21.  421.  -26.  439.  607.   34.  542.]
./data_train/sample8629.png,[  28.  -55.  381.  -28.  391.  645.    1.  626.]
./data_train/sample8630.png,[ -14.   51.  383.  -53.  399.  601.   13.  635.]
./data_train/sample8631.png,[  -1.  -48.  421.   -3.  431.  648.  -30.  616.]
./data_train/sample8632.png,[  22.  -30.  416.  -49.  411.  633.    6.  652.]
./data_train/sample8633.png,[ -10.   -5.  393.   24.  395.  544.  -31.  559.]
./data_train/sample8634.png,[   4.   41.  405.  -58.  433.  573.    4.  576.]
./data_train/sample8635.png,[  25.   51.  401.  -53.  409.  626.   -6.  589.]
./data_train/sample8636.png,[ -19.  -25.  374.  -36.  365.  633.    1.  596.]
./data_train/sample8637.png,[  26.   45.  427.  -20.  386.  619.   -4.  580.]
./data_train/sample8638.png,[  12.  -16.  418.   10.  372.  648.  -33.  615.]
./data_train/sample8639.png,[   5.   54.  416.  -52.  422.  596.   14.  600.]
./data_train/sample8640.png,[ -10.   58.  401.   -2.  361.  654.   16.  656.]
./data_train/sample8641.png,[ -20.   -2.  368.   45.  380.  646.  -28.  556.]
./data_train/sample8642.png,[  18.   46.  401.    0.  372.  582.  -31.  627.]
./data_train/sample8643.png,[   6.  -59.  368.   57.  422.  600.  -33.  545.]
./data_train/sample8644.png,[   8.  -22.  380.  -46.  369.  623.   37.  586.]
